zone,well_id,well_licence,permit,activity,location_lsd,length_nca,width_nca,length_ea,width_ea,letter_of_authority,designed_north,designed_east,start_date_of_entry,final_date_of_entry,flag_requested,flagged,salvaged,mulched,bladed,ready_for_drilling,approved_by_drilling,spud,rr,logged,no_abandonment_required,permanent_installation,abandonment,ready_roll_back,roll_back_ready,reclaimed_except_vegetation,as_built,constructed_not_drilled,nill_entry_not_built,lease_length,lease_width,lease_salvaged,lease_remote_sump,lease_snow_fill,log_gps_north_1,log_gps_east_1,log_conifer_1,log_volume_1,log_gps_north_2,log_gps_east_2,log_conifer_2,log_volume_2,location1_number_of_rig_mats,location1_gps_north,location1_gps_east,need_as_built_BASE,date_BASE,gps_north_BASE,gps_east_BASE,EL_BASE,GL_BASE,need_as_built_A,date_A,gps_north_A,gps_east_A,EL_A,GL_A,need_as_built_B,date_B,gps_north_B,gps_east_B,EL_B,GL_B,need_as_built_C,date_C,gps_north_C,gps_east_C,EL_C,GL_C,need_as_built_D,date_D,gps_north_D,gps_east_D,EL_D,GL_D,need_as_built_O1,date_O1,gps_north_O1,gps_east_O1,EL_O1,GL_O1,need_as_built_O2,date_O2,gps_north_O2,gps_east_O2,EL_O2,GL_O2,desc_O2,need_as_built_O3,date_O3,gps_north_O3,gps_east_O3,EL_O3,GL_O3,desc_O3,mainboard
K-06,KC13-135,,MSL072949,,LSD-11 Sec-12 Twp-097 Rge-08 Mer-4,19.08,8,0.00,8,0000-00-00,6362323.983,490313.564,2012-11-08,0000-00-00,0000-00-00,2012-11-08,0000-00-00,2012-11-11,2012-12-17,2012-12-08,2012-12-12,2013-01-13 01:30:00,2013-01-14 11:00:00,2013-01-14 00:00:00,,0000-00-00,2013-01-19 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-22,6362324.009,490313.590,0.000,306.669,0000-00-00,2013-01-16,6362324.009,490313.590,0.000,306.669,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,220
K-06,KC13-136,,,,LSD-11 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,0.00,8,0000-00-00,6362426.409,490241.990,2012-11-08,0000-00-00,0000-00-00,2012-11-08,0000-00-00,2012-12-06,2012-12-07,2012-12-08,2012-12-12,2013-01-14 12:45:00,2013-01-15 10:00:00,2013-01-15 00:00:00,,0000-00-00,2013-01-18 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-22,6362426.392,490242.004,0.000,306.033,0000-00-00,2013-01-17,6362426.392,490242.004,0.000,306.033,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,221
K-06,KC13-137,,MSL072949,,LSD-11 Sec-12 Twp-097 Rge-08 Mer-4,16.25,8,0.00,8,0000-00-00,6362326.451,490174.118,2012-11-08,0000-00-00,0000-00-00,2012-11-08,0000-00-00,2012-11-12,0000-00-00,2012-12-08,2012-12-04,2013-01-14 12:00:00,2013-01-15 06:00:00,2013-01-15 00:00:00,,0000-00-00,2013-01-18 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-22,6362326.518,490174.112,0.000,305.824,0000-00-00,2013-01-17,6362326.518,490174.112,0.000,305.824,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,222
K-06,KC13-138,,MSL072949,,LSD-06 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,0.00,8,0000-00-00,6362194.408,490248.160,2012-11-01,0000-00-00,0000-00-00,2012-11-01,2012-12-06,2012-12-06,2012-12-07,2012-12-08,2012-12-12,2013-01-15 09:45:00,2013-01-16 05:00:00,2013-01-17 00:00:00,,0000-00-00,2013-01-17 00:00:00,0000-00-00,2013-02-26,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-22,6362194.403,490248.227,0.000,306.536,0000-00-00,2013-01-19,6362194.403,490248.227,0.000,306.536,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,223
K-06,KC13-139,,MSL072949,,LSD-06 Sec-12 Twp-097 Rge-08 Mer-4,41.37,8,0.00,8,0000-00-00,6362078.408,490179.054,2012-11-08,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-08,2012-11-12,2012-11-12,2012-11-25,2012-12-05 05:45:00,2012-12-06 10:00:00,2012-12-07 00:00:00,,0000-00-00,2012-12-18 00:00:00,0000-00-00,2012-12-19,2013-02-10,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-22,6362078.429,490179.108,0.000,306.147,0000-00-00,2012-12-09,6362078.429,490179.108,0.000,306.147,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,224
K-06,KC13-140,,MSL072949,,LSD-05 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,54.63,8,0000-00-00,6362058.664,490028.500,2012-11-08,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-08,2012-11-12,2012-11-12,2012-11-24,2013-01-06 22:30:00,2013-01-07 17:00:00,2013-01-09 00:00:00,,0000-00-00,2013-01-09 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-22,6362058.686,490028.486,0.000,305.982,0000-00-00,2013-01-11,6362058.686,490028.486,0.000,305.982,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,225
K-06,KC13-141,,MSL072949,,LSD-05 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,123.82,8,0000-00-00,6362141.345,489992.713,2012-11-13,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-13,2012-12-18,2012-12-08,2012-12-12,2013-01-13 09:30:00,2013-01-14 08:00:00,2013-01-14 00:00:00,,0000-00-00,2013-01-17 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-22,6362141.306,489992.709,0.000,305.210,0000-00-00,2013-01-16,6362141.306,489992.709,0.000,305.210,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,226
K-06,KC13-142,,MSL072949,,LSD-05 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,0.00,8,0000-00-00,6361966.110,489873.011,2012-11-08,0000-00-00,0000-00-00,2012-11-08,0000-00-00,2012-11-09,2012-11-12,2012-11-12,2012-11-24,2013-01-08 20:00:00,2013-01-09 16:00:00,2013-01-10 00:00:00,,0000-00-00,2013-01-15 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-22,6361966.110,489872.996,0.000,304.952,0000-00-00,2013-01-12,6361966.110,489872.996,0.000,304.952,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,227
K-06,KC13-143,,MSL072949,,LSD-05 Sec-12 Twp-097 Rge-08 Mer-4,33.85,8,0.00,8,0000-00-00,6361932.791,489993.947,2012-11-08,0000-00-00,0000-00-00,2012-11-08,0000-00-00,2012-11-10,2012-11-12,2012-11-12,2012-11-24,2013-01-07 20:00:00,2013-01-08 14:30:00,2013-01-08 00:00:00,,0000-00-00,2013-01-14 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-22,6361932.790,489993.897,0.000,305.740,0000-00-00,2013-01-10,6361932.790,489993.897,0.000,305.740,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,228
K-06,KC13-144,,MSL072949,,LSD-05 Sec-12 Twp-097 Rge-08 Mer-4,56.06,8,31.35,8,0000-00-00,6361827.898,489927.309,2012-11-19,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-19,2012-11-20,2012-12-12,2012-12-18,2013-01-11 04:15:00,2013-01-12 12:45:00,0000-00-00 00:00:00,,0000-00-00,2013-01-19 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2013-01-14,6361825.890,489926.294,0.000,305.740,0000-00-00,2013-01-16,6361825.890,489926.294,0.000,305.740,0000-00-00,2013-01-12,6361827.908,489927.286,0.000,305.637,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,229
K-06,KC13-145,,,,LSD-04 Sec-12 Twp-097 Rge-08 Mer-4,92.72,8,0.00,8,0000-00-00,6361758.791,489807.607,2012-12-06,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-12-06,2012-12-07,2012-12-12,2012-12-18,2013-01-09 20:00:00,2013-01-10 18:00:00,2013-01-11 00:00:00,,0000-00-00,2013-01-15 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-16,6361758.796,489807.623,0.000,305.386,0000-00-00,2013-01-13,6361758.796,489807.623,0.000,305.386,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,230
K-06,KC13-146,,MSL072949,,LSD-01 Sec-11 Twp-097 Rge-08 Mer-4,73.78,8,22.94,8,0000-00-00,6361715.600,489675.564,2012-11-17,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-17,2012-12-07,2012-12-12,2012-12-18,2013-01-10 21:45:00,2013-01-11 17:00:00,2013-01-11 00:00:00,,0000-00-00,2013-01-15 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-17,6361715.580,489675.584,0.000,304.895,2012-12-17,2013-01-13,6361715.580,489675.584,0.000,304.895,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,231
K-06,KC13-147,,MSL072949,,LSD-04 Sec-12 Twp-097 Rge-08 Mer-4,15.00,8,0.00,8,0000-00-00,6361653.898,489856.968,2012-11-16,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-16,2012-12-07,2012-12-12,2012-12-18,2013-01-10 03:30:00,2013-01-11 10:30:00,2013-01-11 00:00:00,,0000-00-00,2013-01-15 00:00:00,0000-00-00,2013-02-15,2013-02-28,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-16,6361653.887,489857.005,0.000,305.793,0000-00-00,2013-01-13,6361653.887,489857.005,0.000,305.793,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,232
K-06,KC13-148,,MSL072949,,LSD-04 Sec-12 Twp-097 Rge-08 Mer-4,40.07,8,0.00,8,0000-00-00,6361528.025,489874.245,2012-11-21,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-21,2012-11-22,2012-12-12,2012-12-12,2013-01-08 23:00:00,2013-01-10 00:30:00,2013-01-10 00:00:00,,0000-00-00,2013-01-16 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-16,6361527.993,489874.220,0.000,306.415,0000-00-00,2013-01-12,6361527.993,489874.220,0.000,306.415,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,233
K-06,KC13-149,,MSL072949,,LSD-04 Sec-12 Twp-097 Rge-08 Mer-4,59.92,8,29.66,8,0000-00-00,6361479.897,489733.564,2012-11-19,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-19,2012-12-01,2012-12-05,2012-12-12,2013-01-11 13:30:00,2013-01-13 04:00:00,2013-01-13 00:00:00,,0000-00-00,2013-01-17 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-16,6361479.898,489733.614,0.000,305.647,2012-12-17,2013-01-15,6361479.898,489733.614,0.000,305.647,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,234
K-06,KC13-150,,MSL072949,,LSD-16 Sec-02 Twp-097 Rge-08 Mer-4,0.00,8,160.69,8,0000-00-00,6361356.493,489685.436,2012-11-17,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-17,2012-12-07,2012-12-13,2013-01-05,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-16,6361356.517,489685.421,0.000,306.055,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,235
K-06,KC13-151,,MSL072949,,LSD-13 Sec-01 Twp-097 Rge-08 Mer-4,56.52,8,0.00,8,0000-00-00,6361300.961,489798.968,2012-11-17,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-17,2012-12-07,2012-12-12,2013-01-05,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-16,6361300.999,489798.984,0.000,307.350,2013-01-09,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,236
K-06,KC13-152,,MSL072949,,LSD-16 Sec-02 Twp-097 Rge-08 Mer-4,41.13,8,56.90,8,0000-00-00,6361223.217,489706.415,2012-11-23,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-23,2012-12-01,2012-12-01,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-16,6361223.203,489706.411,0.000,306.343,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,237
K-06,KC13-153,,MSL072949,,LSD-13 Sec-01 Twp-097 Rge-08 Mer-4,76.82,8,16.61,8,0000-00-00,6361323.174,489927.309,2012-11-23,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-23,2012-12-07,2012-12-12,2013-01-05,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-12-16,6361323.222,489927.312,0.000,307.820,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,238
K-06,KC13-154,,MSL072949,,LSD-13 Sec-01 Twp-097 Rge-08 Mer-4,0.00,8,79.79,8,0000-00-00,6361207.174,489960.628,2012-11-05,0000-00-00,0000-00-00,2012-11-05,0000-00-00,2012-11-24,2012-12-01,2012-12-01,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2013-01-26,2013-01-05,6361207.233,489960.611,0.000,308.636,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,239
K-06,KC13-155,,MSL072949,,LSD-13 Sec-01 Twp-097 Rge-08 Mer-4,44.86,8,0.00,8,0000-00-00,6361080.068,489980.373,2012-11-12,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-12,2012-12-03,2012-12-13,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2013-01-04,6361080.084,489980.423,0.000,309.069,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,240
K-06,KC13-156,,MSL072949,,LSD-12 Sec-01 Twp-097 Rge-08 Mer-4,22.67,8,0.00,8,0000-00-00,6360933.216,490013.692,2012-11-29,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-29,2012-12-07,2013-01-05,2013-01-06,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2013-01-05,6360933.199,490013.742,0.000,309.536,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,241
K-06,KC13-157,,MSL072949,,LSD-12 Sec-01 Twp-097 Rge-08 Mer-4,30.16,8,0.00,8,0000-00-00,6360848.067,490108.713,2012-11-28,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-28,2012-12-02,2012-12-14,2012-12-18,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2013-01-05,6360848.112,490108.699,0.000,310.413,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,242
K-06,KC13-158,,MSL072949,,LSD-11 Sec-01 Twp-097 Rge-08 Mer-4,0.00,8,0.00,8,0000-00-00,6360834.493,490237.054,2012-10-30,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-10-30,2012-12-02,2012-12-12,2012-12-18,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2013-01-05,6360834.528,490237.086,0.000,311.041,2013-01-11,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,243
